Name,Age,Season,Team,Conference,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,Name-additional
Jack Anderson,20,2020,Northwestern,Big Ten,11,37,33,4,7,0,0,0,3,1,1,4,14,0.212,0.297,0.212,0.509,7,,0,0,0,0,,player.fcgi?id=anders014jac
Charlie Bourbon,21,2020,Northwestern,Big Ten,3,6,4,0,1,0,0,0,1,0,0,1,1,0.25,0.5,0.25,0.75,1,,1,0,0,0,,player.fcgi?id=bourbo000cha
Kyle Burnett,22,2020,Northwestern,Big Ten,9,25,21,2,2,0,0,1,3,0,0,3,11,0.095,0.208,0.238,0.446,5,,0,1,0,0,,player.fcgi?id=burnet000kyl
Anthony Calarco*,20,2020,Northwestern,Big Ten,7,22,17,2,3,1,0,0,0,1,0,5,4,0.177,0.364,0.235,0.599,4,,0,0,0,0,,player.fcgi?id=calarc000ant
Nick Cauley,22,2020,Northwestern,Big Ten,3,0,0,1,0,0,0,0,0,0,0,0,0,,,,,0,,0,0,0,0,,player.fcgi?id=cauley000nic
David Dunn,22,2020,Northwestern,Big Ten,13,59,56,5,11,1,0,2,5,0,0,3,16,0.196,0.237,0.321,0.559,18,,0,0,0,0,,player.fcgi?id=dunn--000dav
Shawn Goosenberg,20,2020,Northwestern,Big Ten,10,32,27,6,12,4,0,1,7,1,2,2,4,0.444,0.5,0.704,1.204,19,,2,0,1,0,,player.fcgi?id=goosen000sha
Stephen Hrustich,18,2020,Northwestern,Big Ten,13,59,51,7,12,3,0,1,5,0,0,5,14,0.235,0.322,0.353,0.675,18,,2,0,1,0,,player.fcgi?id=hrusti000ste
Leo Kaplan,22,2020,Northwestern,Big Ten,11,40,37,5,12,1,0,0,2,2,0,2,6,0.324,0.375,0.351,0.726,13,,1,0,0,0,,player.fcgi?id=kaplan000leo
Charlie Maxwell*,22,2020,Northwestern,Big Ten,13,59,54,9,17,2,1,1,9,2,1,3,18,0.315,0.373,0.444,0.817,24,,2,0,0,0,,player.fcgi?id=maxwel003cha
Evan Minarovic,19,2020,Northwestern,Big Ten,12,48,41,5,11,0,1,0,6,3,0,4,13,0.268,0.362,0.317,0.679,13,,2,1,0,0,,player.fcgi?id=minaro000eva
Casey O'Laughlin*,21,2020,Northwestern,Big Ten,13,57,48,5,7,3,0,0,5,1,0,8,10,0.146,0.281,0.208,0.489,10,,1,0,0,0,,player.fcgi?id=olaugh000cas
Luke Tanner,20,2020,Northwestern,Big Ten,2,5,5,0,1,0,0,0,1,0,0,0,1,0.2,0.2,0.2,0.4,1,,0,0,0,0,,player.fcgi?id=tanner000luk
Michael Trautwein*,20,2020,Northwestern,Big Ten,13,58,50,6,8,2,0,2,6,1,0,8,13,0.16,0.276,0.32,0.596,16,,0,0,0,0,,player.fcgi?id=trautw000mic
Jay Beshears,19,2021,Northwestern,Big Ten,9,15,12,0,1,0,0,0,1,0,0,2,4,0.083,0.214,0.083,0.298,1,,0,1,0,0,,player.fcgi?id=beshea001jay
Vince Bianchina#,19,2021,Northwestern,Big Ten,33,134,122,13,33,9,0,5,18,2,3,5,21,0.271,0.323,0.467,0.791,57,,5,1,1,0,,player.fcgi?id=bianch003vin
Charlie Bourbon,22,2021,Northwestern,Big Ten,16,26,24,2,3,0,0,2,2,0,0,2,11,0.125,0.192,0.375,0.567,9,,0,0,0,0,,player.fcgi?id=bourbo000cha
Anthony Calarco*,21,2021,Northwestern,Big Ten,36,169,149,35,44,13,0,9,19,0,0,19,35,0.295,0.379,0.564,0.943,84,,1,0,0,0,,player.fcgi?id=calarc000ant
Tommy D'Alise?,--,2021,Northwestern,Big Ten,3,2,2,0,1,0,0,0,1,0,0,0,1,0.5,0.5,0.5,1,1,,0,0,0,0,,player.fcgi?id=dalise000tom
David Dunn,23,2021,Northwestern,Big Ten,33,135,116,14,33,7,0,3,14,1,2,15,39,0.285,0.385,0.422,0.808,49,,4,0,0,0,,player.fcgi?id=dunn--000dav
Shawn Goosenberg,21,2021,Northwestern,Big Ten,36,169,152,38,55,12,0,14,30,10,0,12,32,0.362,0.426,0.717,1.143,109,,5,0,0,0,,player.fcgi?id=goosen000sha
Stephen Hrustich,19,2021,Northwestern,Big Ten,32,140,115,22,31,6,0,11,26,1,2,22,45,0.27,0.4,0.609,1.009,70,,3,0,0,2,,player.fcgi?id=hrusti000ste
Leo Kaplan,23,2021,Northwestern,Big Ten,36,140,129,17,28,2,1,3,14,1,1,6,33,0.217,0.273,0.318,0.591,41,,4,1,0,0,,player.fcgi?id=kaplan000leo
Quinn Lavelle?,--,2021,Northwestern,Big Ten,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,player.fcgi?id=lavell000qui
Tony Livermore*,19,2021,Northwestern,Big Ten,25,71,62,5,15,1,1,1,5,2,1,5,15,0.242,0.314,0.339,0.653,21,,2,1,1,0,,player.fcgi?id=liverm000ton
Evan Minarovic,20,2021,Northwestern,Big Ten,30,110,102,9,21,7,0,1,10,2,1,3,42,0.206,0.236,0.304,0.54,31,,1,4,0,0,,player.fcgi?id=minaro000eva
Coby Moe,20,2021,Northwestern,Big Ten,10,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,,player.fcgi?id=moe---000cob
Ethan O'Donnell*,19,2021,Northwestern,Big Ten,33,134,117,25,29,5,0,6,15,1,1,11,39,0.248,0.343,0.444,0.788,52,,6,0,0,0,,player.fcgi?id=odonne000eth
Luke Tanner,21,2021,Northwestern,Big Ten,6,5,5,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,,0,0,0,0,,player.fcgi?id=tanner000luk
Michael Trautwein*,21,2021,Northwestern,Big Ten,36,159,133,21,32,4,0,11,35,0,0,19,24,0.241,0.348,0.519,0.867,69,,4,1,2,1,,player.fcgi?id=trautw000mic
Jay Beshears,20,2022,Northwestern,Big Ten,49,214,194,38,65,17,3,10,46,2,1,14,45,0.335,0.387,0.608,0.995,118,3,3,2,1,0,,player.fcgi?id=beshea001jay
Vince Bianchina#,20,2022,Northwestern,Big Ten,49,190,162,30,40,9,2,1,24,5,3,12,31,0.247,0.324,0.346,0.67,56,1,8,5,3,0,,player.fcgi?id=bianch003vin
Alex Calarco#,19,2022,Northwestern,Big Ten,22,72,64,8,14,0,0,0,6,0,0,7,28,0.219,0.292,0.219,0.511,14,0,0,0,1,0,,player.fcgi?id=calarc000ale
Anthony Calarco*,22,2022,Northwestern,Big Ten,51,234,194,48,63,18,0,13,54,1,1,34,52,0.325,0.432,0.619,1.05,120,2,4,0,2,1,,player.fcgi?id=calarc000ant
Tommy D'Alise?,--,2022,Northwestern,Big Ten,30,78,74,15,22,5,1,8,27,0,0,3,22,0.297,0.333,0.716,1.05,53,0,1,0,0,0,,player.fcgi?id=dalise000tom
Ruben Fontes*,23,2022,Northwestern,Big Ten,37,130,110,25,35,9,1,5,19,0,1,17,23,0.318,0.419,0.555,0.973,61,2,2,1,0,1,,player.fcgi?id=fontes000rub
Patrick Herrera,20,2022,Northwestern,Big Ten,42,143,113,35,38,8,1,2,14,3,2,20,34,0.336,0.457,0.478,0.935,54,1,6,3,1,0,,player.fcgi?id=herrer000pat
Stephen Hrustich,20,2022,Northwestern,Big Ten,41,149,125,22,26,5,0,10,34,3,1,17,42,0.208,0.311,0.488,0.799,61,2,3,1,3,0,,player.fcgi?id=hrusti000ste
Tony Livermore*,20,2022,Northwestern,Big Ten,45,170,140,24,31,4,0,0,12,6,3,18,22,0.221,0.345,0.25,0.595,35,2,9,2,1,0,,player.fcgi?id=liverm000ton
Bennett Markinson,19,2022,Northwestern,Big Ten,27,109,94,12,26,2,1,2,15,2,0,5,10,0.277,0.365,0.383,0.748,36,2,8,2,0,0,,player.fcgi?id=markin000ben
Evan Minarovic,21,2022,Northwestern,Big Ten,18,16,13,3,3,0,0,0,1,0,0,3,4,0.231,0.375,0.231,0.606,3,0,0,0,0,0,,player.fcgi?id=minaro000eva
Ethan O'Donnell*,20,2022,Northwestern,Big Ten,47,214,181,46,58,24,0,10,39,4,1,24,43,0.32,0.41,0.619,1.029,112,1,5,2,2,1,,player.fcgi?id=odonne000eth
Drewbie Pinkston*,19,2022,Northwestern,Big Ten,42,134,95,24,22,3,0,0,16,6,2,27,21,0.232,0.426,0.263,0.69,25,2,6,5,1,0,,player.fcgi?id=pinkst000and
Alex Roessner,19,2022,Northwestern,Big Ten,21,34,30,3,9,1,0,0,2,0,0,2,5,0.3,0.382,0.333,0.716,10,0,2,0,0,0,,player.fcgi?id=roessn000ale
J.C. Santini,23,2022,Northwestern,Big Ten,34,120,86,18,13,1,1,2,14,0,1,23,26,0.151,0.357,0.256,0.612,22,1,5,5,1,0,,player.fcgi?id=santin000jc-
Luke Tanner,22,2022,Northwestern,Big Ten,26,55,47,10,11,3,0,1,8,1,0,6,8,0.234,0.346,0.362,0.707,17,0,2,0,0,0,,player.fcgi?id=tanner000luk
Griffin Arnone*,22,2023,Northwestern,Big Ten,45,174,143,27,34,10,0,9,23,3,4,24,54,0.238,0.363,0.497,0.859,71,2,4,3,0,1,,player.fcgi?id=arnone000gri
Vince Bianchina#,21,2023,Northwestern,Big Ten,17,78,67,7,17,4,1,0,3,0,2,5,19,0.254,0.329,0.343,0.672,23,0,3,2,1,0,,player.fcgi?id=bianch003vin
Alex Calarco#,20,2023,Northwestern,Big Ten,49,204,178,29,51,18,0,4,29,0,1,16,45,0.287,0.363,0.455,0.818,81,3,7,0,3,0,,player.fcgi?id=calarc000ale
Michael Elko*,19,2023,Northwestern,Big Ten,23,53,42,9,8,1,0,0,3,1,0,7,21,0.191,0.359,0.214,0.573,9,0,4,0,0,0,,player.fcgi?id=elko--000mic
Jimmy Fafinski,--,2023,Northwestern,Big Ten,8,6,4,2,1,0,0,0,0,0,0,0,2,0.25,0.5,0.25,0.75,1,0,2,0,0,0,,player.fcgi?id=fafins000jim
Kevin Ferrer,22,2023,Northwestern,Big Ten,38,148,132,22,40,5,0,5,20,0,0,10,12,0.303,0.365,0.455,0.819,60,2,4,0,2,1,,player.fcgi?id=ferrer001kev
Cooper Foard,23,2023,Northwestern,Big Ten,34,127,116,9,26,8,0,2,19,0,1,3,23,0.224,0.27,0.345,0.615,40,1,5,1,2,0,,player.fcgi?id=foard-000coo
Stephen Hrustich,21,2023,Northwestern,Big Ten,47,205,166,31,54,12,1,6,31,8,1,27,36,0.325,0.441,0.518,0.959,86,1,9,1,2,1,,player.fcgi?id=hrusti000ste
Marty Kaplan*,20,2023,Northwestern,Big Ten,18,44,36,3,9,1,0,0,3,1,0,4,13,0.25,0.372,0.278,0.65,10,0,3,1,0,0,,player.fcgi?id=kaplan001mar
Trent Liolios*,20,2023,Northwestern,Big Ten,28,98,85,13,16,7,0,1,15,0,0,11,22,0.188,0.289,0.306,0.595,26,1,1,1,0,0,,player.fcgi?id=liolio000tre
Tony Livermore*,21,2023,Northwestern,Big Ten,49,209,169,27,40,9,0,1,9,3,3,24,27,0.237,0.358,0.308,0.666,52,2,9,5,2,0,,player.fcgi?id=liverm000ton
Bennett Markinson,20,2023,Northwestern,Big Ten,40,140,121,19,33,7,0,0,15,1,0,12,16,0.273,0.364,0.331,0.695,40,2,6,0,1,0,,player.fcgi?id=markin000ben
Owen McElfatrick,19,2023,Northwestern,Big Ten,46,188,158,25,30,9,0,4,17,4,3,21,46,0.19,0.301,0.323,0.624,51,4,5,2,2,0,,player.fcgi?id=mcelfa000owe
Evan Minarovic,22,2023,Northwestern,Big Ten,31,118,106,10,22,5,0,1,12,2,0,9,44,0.208,0.27,0.283,0.553,30,0,0,3,0,0,,player.fcgi?id=minaro000eva
Drewbie Pinkston*,20,2023,Northwestern,Big Ten,21,41,30,7,4,1,0,1,2,0,0,10,11,0.133,0.366,0.267,0.633,8,0,1,0,0,0,,player.fcgi?id=pinkst000and
Alex Roessner,20,2023,Northwestern,Big Ten,23,77,70,8,14,3,0,2,13,0,0,3,13,0.2,0.234,0.329,0.562,23,2,1,0,3,0,,player.fcgi?id=roessn000ale
Luke Tanner,23,2023,Northwestern,Big Ten,32,94,85,10,21,8,0,2,15,1,1,7,29,0.247,0.319,0.412,0.731,35,0,2,0,0,0,,player.fcgi?id=tanner000luk
Griffin Arnone*,23,2024,Northwestern,Big Ten,50,203,172,19,37,12,2,4,26,5,3,24,61,0.215,0.317,0.378,0.695,65,1,2,4,1,0,,player.fcgi?id=arnone000gri
Vince Bianchina#,22,2024,Northwestern,Big Ten,52,233,198,25,43,8,0,3,24,0,1,22,60,0.217,0.307,0.303,0.61,60,2,5,5,3,1,,player.fcgi?id=bianch003vin
Jackson Freeman*,19,2024,Northwestern,Big Ten,52,232,186,39,46,7,3,11,39,2,0,30,47,0.247,0.371,0.495,0.866,92,1,9,3,4,0,,player.fcgi?id=freema005jac
Tyler Ganus,22,2024,Northwestern,Big Ten,10,32,27,5,9,3,0,0,5,3,0,2,5,0.333,0.419,0.444,0.864,12,0,2,1,0,0,,player.fcgi?id=ganus-000tyl
Will Johnson*,19,2024,Northwestern,Big Ten,12,31,26,3,5,0,0,0,2,0,0,4,5,0.192,0.323,0.192,0.515,5,0,1,0,0,0,,player.fcgi?id=johnso057wil
Marty Kaplan*,21,2024,Northwestern,Big Ten,13,21,17,0,3,1,0,0,3,0,1,2,7,0.177,0.333,0.235,0.569,4,0,2,0,0,0,,player.fcgi?id=kaplan001mar
Preston Knott*,21,2024,Northwestern,Big Ten,48,187,152,28,42,9,0,6,20,1,1,32,27,0.276,0.406,0.454,0.86,69,0,2,0,1,0,,player.fcgi?id=knott-000pre
Trent Liolios*,21,2024,Northwestern,Big Ten,52,222,196,29,41,8,1,9,36,2,1,20,45,0.209,0.285,0.398,0.683,78,3,2,1,3,1,,player.fcgi?id=liolio000tre
Tony Livermore*,22,2024,Northwestern,Big Ten,49,180,155,23,30,1,0,0,12,4,0,15,28,0.194,0.283,0.2,0.483,31,2,5,3,2,0,,player.fcgi?id=liverm000ton
Bennett Markinson,21,2024,Northwestern,Big Ten,52,233,202,37,68,10,2,6,34,0,0,18,16,0.337,0.408,0.495,0.903,100,3,9,0,4,1,,player.fcgi?id=markin000ben
Owen McElfatrick,20,2024,Northwestern,Big Ten,51,236,210,41,60,14,1,11,37,4,2,23,40,0.286,0.359,0.519,0.878,109,1,1,2,0,0,,player.fcgi?id=mcelfa000owe
Griffin Mills,19,2024,Northwestern,Big Ten,31,70,62,8,8,1,0,1,4,2,0,7,27,0.129,0.229,0.194,0.422,12,2,1,0,0,0,,player.fcgi?id=mills-000gri
Drewbie Pinkston*,21,2024,Northwestern,Big Ten,20,35,23,6,2,1,0,0,4,0,0,6,7,0.087,0.323,0.13,0.453,3,0,2,4,0,0,,player.fcgi?id=pinkst000and
Josh Ramos,19,2024,Northwestern,Big Ten,7,13,10,2,3,1,0,0,2,0,1,2,4,0.3,0.462,0.4,0.862,4,0,1,0,0,0,,player.fcgi?id=ramos-020jos
Sonny Rao*,21,2024,Northwestern,Big Ten,7,13,12,0,3,0,0,0,0,0,0,1,2,0.25,0.308,0.25,0.558,3,0,0,0,0,0,,player.fcgi?id=rao---000son
Lorenzo Rios*,20,2024,Northwestern,Big Ten,24,73,61,10,16,8,1,1,11,0,0,5,12,0.262,0.366,0.475,0.842,29,1,5,2,0,0,,player.fcgi?id=rios--000lor
Zach Selfon,19,2024,Northwestern,Big Ten,28,56,42,8,6,0,0,0,5,0,0,11,5,0.143,0.346,0.143,0.488,6,1,2,1,0,0,,player.fcgi?id=selfon000zac
Vince Bianchina#,23,2025,Northwestern,Big Ten,12,24,20,5,4,3,0,0,1,0,0,2,4,0.2,0.304,0.35,0.654,7,0,1,1,0,0,,player.fcgi?id=bianch003vin
Ethan Borggren,19,2025,Northwestern,Big Ten,12,7,7,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,,player.fcgi?id=borggr000eth
Pirmin Brechbuhl,23,2025,Northwestern,Big Ten,8,7,6,1,1,0,0,1,3,0,0,1,2,0.167,0.286,0.667,0.952,4,0,0,0,0,0,,player.fcgi?id=brechb000pir
Zach Carlson*,19,2025,Northwestern,Big Ten,15,33,29,4,8,2,0,0,2,0,0,3,11,0.276,0.364,0.345,0.708,10,1,1,0,0,0,,player.fcgi?id=carlso002zac
Jack Counsell,20,2025,Northwestern,Big Ten,31,104,85,13,21,5,2,1,6,3,0,13,18,0.247,0.35,0.388,0.738,33,1,1,4,1,0,,player.fcgi?id=counse000jac
Carter Danz*,19,2025,Northwestern,Big Ten,12,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,player.fcgi?id=danz--000car
Jackson Freeman*,20,2025,Northwestern,Big Ten,52,231,200,32,51,14,1,6,40,4,1,25,37,0.255,0.355,0.425,0.78,85,5,6,0,0,0,,player.fcgi?id=freema005jac
Tyler Ganus,23,2025,Northwestern,Big Ten,48,190,154,26,43,4,0,3,22,3,1,25,34,0.279,0.395,0.364,0.758,56,1,5,5,1,0,,player.fcgi?id=ganus-000tyl
Jacob Hand*,--,2025,Northwestern,Big Ten,29,85,62,9,14,3,0,2,18,1,0,12,14,0.226,0.378,0.371,0.749,23,2,5,3,3,0,,player.fcgi?id=hand--001jac
Marty Kaplan*,22,2025,Northwestern,Big Ten,9,14,13,0,2,0,0,0,2,0,0,1,4,0.154,0.214,0.154,0.368,2,0,0,0,0,0,,player.fcgi?id=kaplan001mar
Preston Knott*,22,2025,Northwestern,Big Ten,52,233,192,42,47,17,1,5,26,2,2,31,29,0.245,0.365,0.422,0.787,81,4,6,3,1,1,,player.fcgi?id=knott-000pre
Ryan Kucherak,20,2025,Northwestern,Big Ten,52,224,194,41,56,12,1,18,41,2,2,20,47,0.289,0.38,0.639,1.019,124,3,9,0,1,1,,player.fcgi?id=kucher000rya
Jack Lausch*,21,2025,Northwestern,Big Ten,44,177,149,30,40,9,0,6,28,5,2,14,56,0.269,0.345,0.45,0.795,67,0,6,3,5,0,,player.fcgi?id=lausch000jac
Trent Liolios*,22,2025,Northwestern,Big Ten,51,194,167,35,44,10,1,16,39,1,0,22,42,0.264,0.352,0.623,0.975,104,1,2,1,2,2,,player.fcgi?id=liolio000tre
Bennett Markinson,22,2025,Northwestern,Big Ten,52,211,177,35,47,10,2,5,35,0,0,15,14,0.266,0.354,0.429,0.784,76,1,12,2,5,2,,player.fcgi?id=markin000ben
Owen McElfatrick,21,2025,Northwestern,Big Ten,51,229,195,40,59,16,1,9,32,5,1,24,47,0.303,0.393,0.533,0.926,104,1,7,0,3,0,,player.fcgi?id=mcelfa000owe
Griffin Mills,20,2025,Northwestern,Big Ten,21,23,19,4,6,2,0,1,4,1,0,4,6,0.316,0.435,0.579,1.014,11,0,0,0,0,0,,player.fcgi?id=mills-000gri
Josh Ramos,20,2025,Northwestern,Big Ten,13,19,15,2,3,0,0,0,1,0,0,2,7,0.2,0.368,0.2,0.568,3,0,2,0,0,0,,player.fcgi?id=ramos-020jos
Sonny Rao*,22,2025,Northwestern,Big Ten,3,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,player.fcgi?id=rao---000son
Nick Barron*,20,2026,Northwestern,Big Ten,52,213,190,35,56,15,0,9,33,0,0,17,31,0.295,0.352,0.516,0.868,98,4,2,0,4,0,,player.fcgi?id=barron001nic
Noah Brocklebank#,19,2026,Northwestern,Big Ten,10,24,19,4,1,0,0,0,0,0,0,5,11,0.053,0.25,0.053,0.303,1,0,0,0,0,0,,player.fcgi?id=brockl000noa
Charlie Caruso*,20,2026,Northwestern,Big Ten,21,48,39,7,6,4,0,0,2,0,2,6,15,0.154,0.298,0.256,0.554,10,0,2,1,0,0,,player.fcgi?id=caruso000cha
Jack Counsell,21,2026,Northwestern,Big Ten,23,76,64,8,16,4,1,0,10,0,2,7,15,0.25,0.32,0.344,0.664,22,0,1,1,3,0,,player.fcgi?id=counse000jac
Carter Danz*,20,2026,Northwestern,Big Ten,13,16,15,2,3,2,0,0,1,0,0,0,6,0.2,0.188,0.333,0.521,5,1,0,0,1,0,,player.fcgi?id=danz--000car
Logan de Groot,20,2026,Northwestern,Big Ten,42,142,122,15,34,6,0,0,12,4,1,17,40,0.279,0.38,0.328,0.708,40,0,3,0,0,0,,player.fcgi?id=degroo000log
Jackson Freeman*,21,2026,Northwestern,Big Ten,52,226,197,28,46,7,1,9,21,1,2,21,53,0.234,0.318,0.416,0.735,82,1,4,3,1,0,,player.fcgi?id=freema005jac
Shane Hofstadler,26,2026,Northwestern,Big Ten,20,44,32,7,5,3,0,1,7,0,0,8,6,0.156,0.372,0.344,0.716,11,1,3,1,0,0,,player.fcgi?id=hofsta000sha
Marty Kaplan*,23,2026,Northwestern,Big Ten,11,14,11,2,2,0,0,0,2,0,0,3,3,0.182,0.357,0.182,0.539,2,0,0,0,0,0,,player.fcgi?id=kaplan001mar
Ryan Kucherak,21,2026,Northwestern,Big Ten,51,224,190,38,56,13,0,10,39,11,2,27,59,0.295,0.39,0.521,0.911,99,1,4,1,2,1,,player.fcgi?id=kucher000rya
Jack Lausch*,22,2026,Northwestern,Big Ten,52,234,202,52,63,13,4,16,41,8,2,25,65,0.312,0.393,0.654,1.047,132,2,4,0,3,3,,player.fcgi?id=lausch000jac
Masai Marshall,21,2026,Northwestern,Big Ten,3,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,player.fcgi?id=marsha002mas
Owen McElfatrick,22,2026,Northwestern,Big Ten,52,232,204,35,51,11,1,11,39,4,1,26,56,0.25,0.336,0.476,0.812,97,4,1,0,1,0,,player.fcgi?id=mcelfa000owe
Griffin Mills,21,2026,Northwestern,Big Ten,20,38,28,11,6,1,1,1,3,0,1,8,13,0.214,0.378,0.429,0.807,12,1,0,1,1,0,,player.fcgi?id=mills-000gri
Josh Ramos,21,2026,Northwestern,Big Ten,3,5,4,1,1,0,0,0,0,0,0,1,2,0.25,0.4,0.25,0.65,1,0,0,0,0,0,,player.fcgi?id=ramos-020jos
Jake Rifenburg*,19,2026,Northwestern,Big Ten,17,1,0,0,0,0,0,0,0,0,0,1,0,,1,,,0,0,0,0,0,0,,player.fcgi?id=rifenb000jak
Noah Ruiz,22,2026,Northwestern,Big Ten,52,223,200,28,59,11,0,7,39,0,1,10,26,0.295,0.341,0.455,0.796,91,3,6,3,4,0,,player.fcgi?id=ruiz--001noa
Jay Slater,20,2026,Northwestern,Big Ten,43,156,136,17,33,8,1,6,25,0,0,12,25,0.243,0.329,0.449,0.778,61,6,6,1,1,0,,player.fcgi?id=slater000jay
Jake Yang,19,2026,Northwestern,Big Ten,29,80,66,12,18,3,0,0,8,1,1,11,10,0.273,0.385,0.318,0.703,21,2,1,2,0,0,,player.fcgi?id=yang--000jak
Joe Ciamacco?,--,2011,Ohio State,Big Ten,24,38,33,8,6,1,0,0,3,2,0,2,7,0.182,0.27,0.212,0.482,7,,2,1,0,,,player.fcgi?id=ciamac000joe
David Corna?,--,2011,Ohio State,Big Ten,50,186,159,25,42,16,1,2,24,1,1,13,41,0.264,0.344,0.415,0.759,66,,8,3,3,,,player.fcgi?id=corna-000dav
Ryan Cypret?,--,2011,Ohio State,Big Ten,52,231,201,37,65,10,1,3,34,5,2,21,25,0.323,0.4,0.428,0.828,86,,6,1,2,,,player.fcgi?id=cypret000rya
Brian DeLucia?,--,2011,Ohio State,Big Ten,53,244,210,40,57,11,4,1,26,9,3,27,42,0.271,0.353,0.376,0.729,79,,1,3,3,,,player.fcgi?id=deluci000bri
Josh Dezse,19,2011,Ohio State,Big Ten,53,233,193,30,64,11,2,4,43,0,1,27,47,0.332,0.427,0.472,0.898,91,,8,1,4,,,player.fcgi?id=dezse-001jos
Tyler Engle?,--,2011,Ohio State,Big Ten,52,205,168,28,45,10,1,1,25,4,1,24,30,0.268,0.367,0.357,0.724,60,,3,9,1,,,player.fcgi?id=engle-000tyl
Brad Hallberg?,--,2011,Ohio State,Big Ten,47,178,142,27,36,3,0,1,14,1,1,28,13,0.254,0.381,0.296,0.677,42,,3,2,3,,,player.fcgi?id=hallbe000bra
Derek Hannahs?,--,2011,Ohio State,Big Ten,10,15,13,1,1,0,0,0,0,0,0,2,1,0.077,0.2,0.077,0.277,1,,0,0,0,,,player.fcgi?id=hannah000der
Jacob Hayes*,19,2011,Ohio State,Big Ten,10,24,22,3,5,1,0,0,1,1,0,1,5,0.227,0.261,0.273,0.534,6,,0,1,0,,,player.fcgi?id=hayes-004jac
Blake Hutton,19,2011,Ohio State,Big Ten,6,6,5,0,1,0,0,0,0,0,0,1,3,0.2,0.333,0.2,0.533,1,,0,0,0,,,player.fcgi?id=hutton000bla
Brad Hutton?,--,2011,Ohio State,Big Ten,22,49,39,5,8,1,0,2,7,0,0,2,10,0.205,0.367,0.385,0.752,15,,8,0,0,,,player.fcgi?id=hutton000bra
Steel Russell*,20,2011,Ohio State,Big Ten,17,35,30,1,6,2,0,0,3,0,0,2,7,0.2,0.294,0.267,0.561,8,,2,1,0,,,player.fcgi?id=russel008wil
Greg Solomon?,--,2011,Ohio State,Big Ten,49,184,172,27,47,15,3,2,25,0,4,4,42,0.273,0.298,0.43,0.729,74,,3,3,2,,,player.fcgi?id=solomo000gre
Matt Streng?,--,2011,Ohio State,Big Ten,53,230,218,33,66,9,2,4,40,5,1,5,22,0.303,0.32,0.417,0.737,91,,1,5,1,,,player.fcgi?id=streng000mat
Tim Wetzel?,--,2011,Ohio State,Big Ten,47,214,176,32,49,3,2,0,21,6,6,19,20,0.278,0.373,0.318,0.691,56,,8,10,1,,,player.fcgi?id=wetzel000tim
Mike Carroll?,--,2012,Ohio State,Big Ten,55,196,165,28,46,7,1,0,27,11,3,21,32,0.279,0.368,0.333,0.702,55,,3,6,1,1,,player.fcgi?id=carrol000mik
Joe Ciamacco?,--,2012,Ohio State,Big Ten,35,119,103,16,30,4,0,0,14,14,0,8,23,0.291,0.351,0.33,0.681,34,,2,5,1,1,,player.fcgi?id=ciamac000joe
David Corna?,--,2012,Ohio State,Big Ten,54,223,187,39,44,10,0,6,42,4,0,21,57,0.235,0.326,0.385,0.711,72,,7,2,6,0,,player.fcgi?id=corna-000dav
Ryan Cypret?,--,2012,Ohio State,Big Ten,60,287,237,46,56,10,0,2,31,5,2,36,58,0.236,0.35,0.304,0.654,72,,7,4,3,3,,player.fcgi?id=cypret000rya
Josh Dezse,20,2012,Ohio State,Big Ten,59,265,216,31,66,9,1,5,33,1,1,33,48,0.306,0.423,0.426,0.849,92,,13,0,3,4,,player.fcgi?id=dezse-001jos
Aaron Gretz*,19,2012,Ohio State,Big Ten,33,113,91,11,23,3,0,0,15,1,1,19,18,0.253,0.384,0.286,0.67,26,,1,1,1,0,,player.fcgi?id=gretz-000aar
Brad Hallberg?,--,2012,Ohio State,Big Ten,59,254,209,40,65,15,2,2,34,1,0,31,23,0.311,0.414,0.431,0.845,90,,8,3,3,0,,player.fcgi?id=hallbe000bra
Brad Hutton?,--,2012,Ohio State,Big Ten,27,64,50,10,11,3,0,1,4,0,0,10,16,0.22,0.375,0.34,0.715,17,,3,0,1,0,,player.fcgi?id=hutton000bra
Phil Jaskot,20,2012,Ohio State,Big Ten,9,8,8,0,3,0,0,0,0,0,0,0,3,0.375,0.375,0.375,0.75,3,,0,0,0,0,,player.fcgi?id=jaskot000phi
Ryan Leffel,19,2012,Ohio State,Big Ten,39,29,25,2,5,1,0,0,4,0,0,3,3,0.2,0.276,0.24,0.516,6,,0,0,1,0,,player.fcgi?id=leffel000rya
Kirby Pellant*,21,2012,Ohio State,Big Ten,60,257,212,32,58,6,4,0,25,31,6,28,25,0.274,0.375,0.34,0.714,72,,8,6,3,1,,player.fcgi?id=pellan001joh
