Name,Age,Season,Team,Conference,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes,Name-additional
Keaton Carattini,19,2019,Michigan,Big Ten,0,0,,12,4,0,,0,0,0,3,5,5,4,0,3,0,3,2,0,0,19,2.667,15,0,9,9,1,,player.fcgi?id=carrat000kea
Walker Cleveland*,19,2019,Michigan,Big Ten,5,3,0.625,4.23,15,3,,0,0,0,38.1,30,20,18,4,15,3,19,10,1,6,166,1.174,7,0.9,3.5,4.5,1.27,,player.fcgi?id=clevel000wal
Jeff Criswell,20,2019,Michigan,Big Ten,7,1,0.875,2.72,22,17,,0,0,3,106,88,40,32,6,50,0,116,7,2,9,444,1.302,7.5,0.5,4.2,9.8,2.32,,player.fcgi?id=criswe000jef
Tommy Henry*,21,2019,Michigan,Big Ten,12,5,0.706,3.27,20,19,,2,2,0,124,102,52,45,12,26,0,135,9,1,9,506,1.032,7.4,0.9,1.9,9.8,5.19,,player.fcgi?id=henry-002tom
Karl Kauffmann,21,2019,Michigan,Big Ten,12,7,0.632,3.03,21,20,,0,0,1,130.2,107,59,44,7,39,1,111,8,0,9,543,1.117,7.4,0.5,2.7,7.6,2.85,,player.fcgi?id=kauffm002kar
Ben Keizer*,21,2019,Michigan,Big Ten,4,1,0.8,4.3,34,1,,0,0,2,44,31,23,21,3,21,3,48,11,0,4,195,1.182,6.3,0.6,4.3,9.8,2.29,,player.fcgi?id=keizer000ben
Joe Pace,22,2019,Michigan,Big Ten,0,0,,3.86,9,1,,0,0,0,9.1,8,4,4,0,5,0,14,1,0,1,41,1.393,7.7,0,4.8,13.5,2.8,,player.fcgi?id=pace--000joe
Isaiah Paige,20,2019,Michigan,Big Ten,3,1,0.75,2.75,26,5,,0,0,1,52.1,43,22,16,4,16,1,33,4,0,7,219,1.127,7.4,0.7,2.8,5.7,2.06,,player.fcgi?id=paige-000isa
Angelo Smith*,20,2019,Michigan,Big Ten,1,0,1,4.6,23,4,,0,0,0,31.1,34,22,16,2,20,0,39,7,0,4,153,1.723,9.8,0.6,5.7,11.2,1.95,,player.fcgi?id=smith-000ang
Jack Weisenburger,21,2019,Michigan,Big Ten,3,1,0.75,4.25,25,0,,0,0,1,29.2,23,15,14,1,23,0,31,5,0,4,136,1.551,7,0.3,7,9.4,1.35,,player.fcgi?id=weisen000jac
Willie Weiss,19,2019,Michigan,Big Ten,2,2,0.5,2.97,27,0,,0,0,9,39.1,25,15,13,5,32,2,50,5,0,8,180,1.449,5.7,1.1,7.3,11.4,1.56,,player.fcgi?id=weiss-000wil
Jack White*,19,2019,Michigan,Big Ten,0,0,,0,2,0,,0,0,0,2,0,0,0,0,2,0,1,0,0,0,8,1,0,0,9,4.5,0.5,,player.fcgi?id=white-008jac
Blake Beers,21,2020,Michigan,Big Ten,2,2,0.5,3.13,4,4,,0,0,0,23,15,11,8,0,5,0,21,2,0,6,93,0.87,5.9,0,2,8.2,4.2,,player.fcgi?id=beers-000bla
Keaton Carattini,20,2020,Michigan,Big Ten,0,0,,7.71,2,0,,0,0,0,2.1,2,2,2,0,2,0,5,0,0,1,11,1.714,7.7,0,7.7,19.3,2.5,,player.fcgi?id=carrat000kea
Walker Cleveland*,20,2020,Michigan,Big Ten,1,0,1,2.08,2,1,,0,0,0,4.1,6,1,1,1,1,0,1,1,0,0,18,1.615,12.5,2.1,2.1,2.1,1,,player.fcgi?id=clevel000wal
Jeff Criswell,21,2020,Michigan,Big Ten,0,1,0,4.5,4,4,,0,0,0,24,18,15,12,1,9,0,26,2,1,6,99,1.125,6.8,0.4,3.4,9.8,2.89,,player.fcgi?id=criswe000jef
Jacob Denner*,19,2020,Michigan,Big Ten,0,0,,3.75,5,0,,0,0,1,12,13,5,5,1,3,0,7,0,0,3,52,1.333,9.8,0.8,2.3,5.3,2.33,,player.fcgi?id=denner000jac
Ben Dragani*,21,2020,Michigan,Big Ten,0,0,,27,1,0,,0,0,0,0.1,0,1,1,0,2,0,1,0,0,0,3,6,0,0,54,27,0.5,,player.fcgi?id=dragan000ben
Steve Hajjar*,19,2020,Michigan,Big Ten,3,0,1,2.7,4,4,,0,0,0,20,18,6,6,1,11,0,24,0,2,1,87,1.45,8.1,0.5,5,10.8,2.18,,player.fcgi?id=hajjar000ste
Ben Keizer*,22,2020,Michigan,Big Ten,1,1,0.5,4.35,8,0,,0,0,1,10.1,9,5,5,0,7,2,13,2,0,2,47,1.548,7.8,0,6.1,11.3,1.86,,player.fcgi?id=keizer000ben
Joe Pace,23,2020,Michigan,Big Ten,0,0,,3.86,5,0,,0,0,0,4.2,6,2,2,0,5,0,4,0,0,2,24,2.357,11.6,0,9.6,7.7,0.8,,player.fcgi?id=pace--000joe
Isaiah Paige,21,2020,Michigan,Big Ten,0,1,0,5.25,6,1,,0,0,1,12,10,8,7,2,5,0,11,2,0,2,52,1.25,7.5,1.5,3.8,8.3,2.2,,player.fcgi?id=paige-000isa
Angelo Smith*,21,2020,Michigan,Big Ten,0,1,0,11.12,3,0,,0,0,0,5.2,10,10,7,2,3,0,3,3,0,0,35,2.294,15.9,3.2,4.8,4.8,1,,player.fcgi?id=smith-000ang
Cameron Weston,19,2020,Michigan,Big Ten,1,0,1,0.9,7,1,,0,0,2,10,10,2,1,0,3,0,5,1,0,0,43,1.3,9,0,2.7,4.5,1.67,,player.fcgi?id=weston000cam
Jack White*,20,2020,Michigan,Big Ten,0,1,0,5.79,3,0,,0,0,1,4.2,6,3,3,0,3,1,1,1,0,0,21,1.929,11.6,0,5.8,1.9,0.33,,player.fcgi?id=white-008jac
Chase Allen,19,2021,Michigan,Big Ten,0,0,,inf,1,0,,0,0,0,0,1,3,3,0,1,0,0,1,0,0,3,,,,,,0,,player.fcgi?id=allen-015cha
Blake Beers,22,2021,Michigan,Big Ten,1,1,0.5,8.42,13,5,,0,0,0,25.2,30,27,24,2,20,0,21,2,0,7,127,1.948,10.5,0.7,7,7.4,1.05,,player.fcgi?id=beers-000bla
Keaton Carattini,21,2021,Michigan,Big Ten,0,0,,6,2,0,,0,0,0,3,3,2,2,0,0,0,3,2,0,0,14,1,9,0,0,9,,,player.fcgi?id=carrat000kea
Walker Cleveland*,21,2021,Michigan,Big Ten,0,0,,20.25,1,0,,0,0,0,1.1,4,3,3,0,1,0,2,0,0,2,9,3.75,27,0,6.8,13.5,2,,player.fcgi?id=clevel000wal
Jacob Denner*,20,2021,Michigan,Big Ten,4,4,0.5,4.35,13,9,,0,0,0,51.2,57,30,25,7,17,0,51,5,0,3,233,1.432,9.9,1.2,3,8.9,3,,player.fcgi?id=denner000jac
Ben Dragani*,22,2021,Michigan,Big Ten,3,3,0.5,4.55,11,3,,0,0,1,29.2,24,20,15,4,19,0,18,1,1,5,129,1.449,7.3,1.2,5.8,5.5,0.95,,player.fcgi?id=dragan000ben
Steve Hajjar*,20,2021,Michigan,Big Ten,4,2,0.667,3.09,14,14,,1,0,0,81.2,66,36,28,8,29,0,110,3,1,5,342,1.163,7.3,0.9,3.2,12.1,3.79,,player.fcgi?id=hajjar000ste
Connor O'Halloran*,18,2021,Michigan,Big Ten,0,0,,12.15,6,0,,0,0,0,6.2,9,9,9,1,6,0,8,1,1,2,35,2.25,12.2,1.4,8.1,10.8,1.33,,player.fcgi?id=ohallo000con
Joe Pace,24,2021,Michigan,Big Ten,3,1,0.75,4.63,18,0,,0,0,0,23.1,20,15,12,3,14,1,31,3,1,2,109,1.457,7.7,1.2,5.4,12,2.21,,player.fcgi?id=pace--000joe
Isaiah Paige,22,2021,Michigan,Big Ten,0,1,0,2.65,14,0,,0,0,0,17,17,6,5,2,3,0,19,2,0,0,73,1.176,9,1.1,1.6,10.1,6.33,,player.fcgi?id=paige-000isa
Will Proctor,23,2021,Michigan,Big Ten,0,1,0,5.14,16,0,,0,0,1,14,20,10,8,0,4,0,11,3,0,0,66,1.714,12.9,0,2.6,7.1,2.75,,player.fcgi?id=procto003wil
Angelo Smith*,22,2021,Michigan,Big Ten,1,0,1,3,6,0,,0,0,0,6,3,3,2,1,5,0,4,1,0,1,24,1.333,4.5,1.5,7.5,6,0.8,,player.fcgi?id=smith-000ang
Willie Weiss,21,2021,Michigan,Big Ten,4,2,0.667,2.63,21,1,,0,0,5,27.1,17,9,8,2,13,2,40,5,0,3,113,1.098,5.6,0.7,4.3,13.2,3.08,,player.fcgi?id=weiss-000wil
Cameron Weston,20,2021,Michigan,Big Ten,7,4,0.636,2.81,14,14,,1,0,0,83.1,68,32,26,4,29,0,69,8,0,9,341,1.164,7.3,0.4,3.1,7.5,2.38,,player.fcgi?id=weston000cam
Jack White*,21,2021,Michigan,Big Ten,0,0,,4.5,9,0,,0,0,0,16,14,9,8,0,12,0,23,0,0,1,77,1.625,7.9,0,6.8,12.9,1.92,,player.fcgi?id=white-008jac
Logan Wood*,18,2021,Michigan,Big Ten,0,0,,2.38,9,0,,0,0,0,11.1,9,3,3,1,11,0,14,1,1,0,52,1.765,7.1,0.8,8.7,11.1,1.27,,player.fcgi?id=wood--002log
Chase Allen,20,2022,Michigan,Big Ten,7,2,0.778,4.01,27,7,,0,0,3,76.1,70,42,34,12,29,0,57,14,1,5,341,1.297,8.3,1.4,3.4,6.7,1.97,,player.fcgi?id=allen-015cha
Christian Blakely,--,2022,Michigan,Big Ten,0,0,,81,1,0,,0,0,0,0.2,2,6,6,0,3,0,0,1,0,0,8,7.5,27,0,40.5,0,0,,player.fcgi?id=blakel000chr
Keaton Carattini,22,2022,Michigan,Big Ten,0,0,,27,3,0,,0,0,0,3,8,9,9,2,4,0,4,1,1,3,22,4,24,6,12,12,1,,player.fcgi?id=carrat000kea
Walker Cleveland*,22,2022,Michigan,Big Ten,1,3,0.25,8.38,18,6,,0,0,0,29,33,27,27,4,26,0,12,3,0,1,142,2.034,10.2,1.2,8.1,3.7,0.46,,player.fcgi?id=clevel000wal
Jacob Denner*,21,2022,Michigan,Big Ten,4,6,0.4,6.38,24,11,,0,0,2,67.2,85,57,48,9,25,0,66,6,1,7,315,1.626,11.3,1.2,3.3,8.8,2.64,,player.fcgi?id=denner000jac
Avery Goldensoph,19,2022,Michigan,Big Ten,1,0,1,8.87,15,0,,0,0,0,22.1,41,28,22,6,10,1,15,4,0,4,121,2.284,16.5,2.4,4,6,1.5,,player.fcgi?id=golden000ave
Ahmad Harajli,20,2022,Michigan,Big Ten,0,0,,13.09,17,0,,0,0,1,11,14,16,16,1,24,0,14,5,0,7,75,3.455,11.5,0.8,19.6,11.5,0.58,,player.fcgi?id=harajl000ahm
Jaylen Jones*,19,2022,Michigan,Big Ten,0,0,,20.25,5,0,,0,0,0,2.2,2,6,6,0,8,0,2,0,0,3,18,3.75,6.8,0,27,6.8,0.25,,player.fcgi?id=jones-002jay
Jake Keaser,19,2022,Michigan,Big Ten,1,0,1,8.64,16,1,,0,0,0,16.2,19,18,16,3,14,1,20,6,0,4,87,1.98,10.3,1.6,7.6,10.8,1.43,,player.fcgi?id=keaser000jak
Brandon Lawrence,21,2022,Michigan,Big Ten,0,0,,14.14,7,0,,0,0,0,7,12,12,11,1,4,0,2,4,0,1,42,2.286,15.4,1.3,5.1,2.6,0.5,,player.fcgi?id=lawren001bra
Connor O'Halloran*,19,2022,Michigan,Big Ten,5,4,0.556,5.44,19,18,,0,0,0,92.2,97,65,56,9,40,0,104,13,1,7,421,1.478,9.4,0.9,3.9,10.1,2.6,,player.fcgi?id=ohallo000con
Noah Rennard,23,2022,Michigan,Big Ten,6,2,0.75,5.27,28,3,,0,0,4,54.2,71,36,32,6,22,0,63,4,0,5,262,1.701,11.7,1,3.6,10.4,2.86,,player.fcgi?id=rennar000noa
Angelo Smith*,23,2022,Michigan,Big Ten,1,3,0.25,13.5,16,1,,0,0,0,14,29,22,21,1,12,0,16,8,1,1,86,2.929,18.6,0.6,7.7,10.3,1.33,,player.fcgi?id=smith-000ang
John Torroella,21,2022,Michigan,Big Ten,0,0,,7.5,4,0,,0,0,0,6,6,5,5,2,4,0,3,1,0,1,29,1.667,9,3,6,4.5,0.75,,player.fcgi?id=torroe000joh
Jack Van Remortel,22,2022,Michigan,Big Ten,0,0,,13.5,1,0,,0,0,0,0.2,2,1,1,0,0,0,0,0,0,0,4,3,27,0,0,0,,,player.fcgi?id=vanrem000jac
Willie Weiss,22,2022,Michigan,Big Ten,3,2,0.6,5.29,22,0,,0,0,3,34,27,23,20,4,21,0,37,13,0,12,156,1.412,7.1,1.1,5.6,9.8,1.76,,player.fcgi?id=weiss-000wil
Cameron Weston,21,2022,Michigan,Big Ten,5,4,0.556,4.74,20,11,,0,0,4,81.2,92,49,43,6,38,1,92,6,0,9,374,1.592,10.1,0.7,4.2,10.1,2.42,,player.fcgi?id=weston000cam
Jack White*,22,2022,Michigan,Big Ten,0,0,,27,4,3,,0,0,0,3.2,9,11,11,2,3,0,3,1,1,3,24,3.273,22.1,4.9,7.4,7.4,1,,player.fcgi?id=white-008jac
Logan Wood*,19,2022,Michigan,Big Ten,0,2,0,16.57,14,1,,0,0,0,14.2,29,30,27,3,11,0,15,6,1,3,92,2.727,17.8,1.8,6.8,9.2,1.36,,player.fcgi?id=wood--002log
Ryan Zimmer,20,2022,Michigan,Big Ten,0,0,,22.85,6,0,,0,0,0,4.1,8,11,11,2,9,0,3,0,0,3,30,3.923,16.6,4.2,18.7,6.2,0.33,,player.fcgi?id=zimmer009rya
Chase Allen,21,2023,Michigan,Big Ten,5,3,0.625,7.44,12,10,,0,0,0,52,73,47,43,8,30,0,49,6,1,6,262,1.981,12.6,1.4,5.2,8.5,1.63,,player.fcgi?id=allen-015cha
Kurt Barr,19,2023,Michigan,Big Ten,1,1,0.5,4.18,12,6,,0,0,0,23.2,20,12,11,2,19,0,17,3,0,1,106,1.648,7.6,0.8,7.2,6.5,0.89,,player.fcgi?id=barr--000kur
Walker Cleveland*,23,2023,Michigan,Big Ten,0,2,0,7.56,12,1,,0,0,0,16.2,19,18,14,4,11,1,8,3,2,1,85,1.8,10.3,2.2,5.9,4.3,0.73,,player.fcgi?id=clevel000wal
Jacob Denner*,22,2023,Michigan,Big Ten,2,6,0.25,4.56,24,9,,1,0,3,71,72,43,36,12,21,0,75,4,0,2,304,1.31,9.1,1.5,2.7,9.5,3.57,,player.fcgi?id=denner000jac
Avery Goldensoph,20,2023,Michigan,Big Ten,0,1,0,45,1,0,,0,0,0,1,4,5,5,1,1,0,0,1,0,0,9,5,36,9,9,0,0,,player.fcgi?id=golden000ave
Ahmad Harajli,21,2023,Michigan,Big Ten,0,1,0,8.23,20,3,,0,0,0,27.1,28,27,25,5,32,0,35,2,0,8,143,2.195,9.2,1.6,10.5,11.5,1.09,,player.fcgi?id=harajl000ahm
Cam Hart,23,2023,Michigan,Big Ten,0,0,,5.06,7,0,,0,0,0,5.1,4,3,3,0,5,0,4,1,0,0,25,1.688,6.8,0,8.4,6.8,0.8,,player.fcgi?id=hart--000cam
Eamon Horwedel,23,2023,Michigan,Big Ten,0,0,,7.78,16,0,,0,0,0,19.2,32,17,17,4,6,0,16,3,0,2,98,1.932,14.6,1.8,2.7,7.3,2.67,,player.fcgi?id=horwed000eam
Jake Keaser,20,2023,Michigan,Big Ten,0,0,,14.49,12,0,,0,0,0,13.2,23,24,22,4,9,0,9,3,0,1,74,2.341,15.1,2.6,5.9,5.9,1,,player.fcgi?id=keaser000jak
Brandon Lawrence,22,2023,Michigan,Big Ten,0,0,,27,3,0,,0,0,0,2.1,6,7,7,1,4,0,1,4,0,1,21,4.286,23.1,3.9,15.4,3.9,0.25,,player.fcgi?id=lawren001bra
Brandon Mann,19,2023,Michigan,Big Ten,0,1,0,6.88,13,1,,0,0,0,17,15,14,13,4,12,1,7,1,1,3,78,1.588,7.9,2.1,6.4,3.7,0.58,,player.fcgi?id=mann--004bra
Connor O'Halloran*,20,2023,Michigan,Big Ten,8,6,0.571,4.11,17,15,,1,0,0,103,90,54,47,9,26,2,110,10,0,5,432,1.126,7.9,0.8,2.3,9.6,4.23,,player.fcgi?id=ohallo000con
Noah Rennard,24,2023,Michigan,Big Ten,7,4,0.636,4.64,25,9,,0,0,2,73.2,64,40,38,5,29,0,68,5,0,8,311,1.262,7.8,0.6,3.5,8.3,2.34,,player.fcgi?id=rennar000noa
John Torroella,22,2023,Michigan,Big Ten,1,2,0.333,9,12,1,,0,0,0,14,23,19,14,0,12,0,9,3,0,2,79,2.5,14.8,0,7.7,5.8,0.75,,player.fcgi?id=torroe000joh
Mitch Voit,18,2023,Michigan,Big Ten,4,1,0.8,3.25,19,1,,0,0,5,36,31,14,13,4,12,2,25,5,0,2,154,1.194,7.8,1,3,6.3,2.08,,player.fcgi?id=voit--000mit
Ryan Zimmer,21,2023,Michigan,Big Ten,0,0,,11.32,12,0,,0,0,0,10.1,10,13,13,0,16,0,10,1,0,3,56,2.516,8.7,0,13.9,8.7,0.63,,player.fcgi?id=zimmer009rya
Chase Allen,22,2024,Michigan,Big Ten,3,3,0.5,7.27,19,12,,0,0,0,64.1,81,58,52,6,32,0,33,8,0,10,305,1.756,11.3,0.8,4.5,4.6,1.03,,player.fcgi?id=allen-015cha
Kurt Barr,20,2024,Michigan,Big Ten,5,3,0.625,3.41,21,11,,1,0,0,89.2,72,38,34,10,41,2,60,5,1,5,372,1.26,7.2,1,4.1,6,1.46,,player.fcgi?id=barr--000kur
Jacob Denner*,23,2024,Michigan,Big Ten,9,5,0.643,3.89,28,4,,1,0,4,85.2,84,42,37,8,24,4,70,3,0,5,363,1.261,8.8,0.8,2.5,7.4,2.92,,player.fcgi?id=denner000jac
Charlie Denomme,20,2024,Michigan,Big Ten,0,0,,2.7,5,0,,0,0,0,3.1,2,1,1,0,7,0,1,1,0,0,20,2.7,5.4,0,18.9,2.7,0.14,,player.fcgi?id=denomm000cha
Eamon Horwedel,24,2024,Michigan,Big Ten,1,0,1,7.62,12,0,,0,0,0,13,16,12,11,0,12,0,8,5,0,5,70,2.154,11.1,0,8.3,5.5,0.67,,player.fcgi?id=horwed000eam
Connor Judge,19,2024,Michigan,Big Ten,0,0,,18.69,7,0,,0,0,0,4.1,7,9,9,1,7,0,2,3,0,3,30,3.231,14.5,2.1,14.5,4.2,0.29,,player.fcgi?id=judge-000con
Ricky Kidd,20,2024,Michigan,Big Ten,3,4,0.429,6.2,24,2,,0,0,3,40.2,58,42,28,11,22,0,30,2,0,6,198,1.967,12.8,2.4,4.9,6.6,1.36,,player.fcgi?id=kidd--000ric
Brandon Mann,20,2024,Michigan,Big Ten,2,0,1,3.79,17,1,,0,0,0,19,17,12,8,0,18,0,10,5,0,5,94,1.842,8.1,0,8.5,4.7,0.56,,player.fcgi?id=mann--004bra
Jackson Muir,19,2024,Michigan,Big Ten,0,0,,81,5,0,,0,0,0,1,4,9,9,0,7,0,1,2,0,2,15,11,36,0,63,9,0.14,,player.fcgi?id=muir--000jac
Wyatt Novara*,19,2024,Michigan,Big Ten,0,0,,5.68,13,1,,0,0,0,6.1,5,4,4,0,10,0,5,1,0,3,32,2.368,7.1,0,14.2,7.1,0.5,,player.fcgi?id=novara000wya
Alex Ogg,23,2024,Michigan,Big Ten,0,0,,13.5,9,1,,0,0,0,5.1,4,9,8,1,11,0,6,6,0,6,37,2.813,6.8,1.7,18.6,10.1,0.55,,player.fcgi?id=ogg---001ale
Greg Pace,19,2024,Michigan,Big Ten,0,1,0,27,2,0,,0,0,0,1.2,3,5,5,3,3,0,2,0,0,0,11,3.6,16.2,16.2,16.2,10.8,0.67,,player.fcgi?id=pace--000gre
Sachem Ramos,20,2024,Michigan,Big Ten,0,0,,7.52,17,4,,0,0,0,20.1,29,17,17,2,17,0,8,4,0,6,104,2.262,12.8,0.9,7.5,3.5,0.47,,player.fcgi?id=ramos-000sac
Will Rogers,21,2024,Michigan,Big Ten,2,4,0.333,5.47,16,3,,0,0,2,49.1,51,31,30,9,19,1,40,4,0,4,215,1.419,9.3,1.6,3.5,7.3,2.11,,player.fcgi?id=rogers009wil
Zach Slayden,19,2024,Michigan,Big Ten,0,0,,10.13,15,0,,0,0,0,10.2,17,15,12,1,13,0,4,5,0,5,64,2.813,14.3,0.8,11,3.4,0.31,,player.fcgi?id=slayde000zac
Alfredo Velazquez*,19,2024,Michigan,Big Ten,0,1,0,7.36,4,0,,0,0,0,3.2,4,4,3,0,2,0,2,3,0,1,20,1.636,9.8,0,4.9,4.9,1,,player.fcgi?id=velazq002alf
Dylan Vigue,20,2024,Michigan,Big Ten,2,4,0.333,7.9,15,11,,0,0,1,54.2,65,53,48,6,44,0,40,19,0,18,285,1.994,10.7,1,7.2,6.6,0.91,,player.fcgi?id=vigue-000dyl
Mitch Voit,19,2024,Michigan,Big Ten,5,3,0.625,5.49,10,10,,1,0,0,62.1,72,44,38,13,16,1,41,4,1,5,274,1.412,10.4,1.9,2.3,5.9,2.56,,player.fcgi?id=voit--000mit
Kurt Barr,21,2025,Michigan,Big Ten,6,5,0.545,4.65,16,14,,0,0,0,69.2,72,47,36,6,34,0,74,7,0,8,323,1.522,9.3,0.8,4.4,9.6,2.18,,player.fcgi?id=barr--000kur
Preston Barr,19,2025,Michigan,Big Ten,1,1,0.5,7.23,14,0,,0,0,0,18.2,25,15,15,2,4,0,7,2,0,3,83,1.554,12.1,1,1.9,3.4,1.75,,player.fcgi?id=barr--000pre
Grant Bradley,19,2025,Michigan,Big Ten,0,1,0,9.37,13,3,,0,0,0,16.1,23,19,17,1,11,0,17,4,0,2,85,2.082,12.7,0.6,6.1,9.4,1.55,,player.fcgi?id=bradle001gra
Tate Carey,19,2025,Michigan,Big Ten,9,0,1,3.63,18,7,,1,1,0,57,51,24,23,4,18,1,51,6,0,6,241,1.211,8.1,0.6,2.8,8.1,2.83,,player.fcgi?id=carey-000tat
Cade Connolly*,23,2025,Michigan,Big Ten,3,1,0.75,3.29,17,3,,0,0,0,27.1,22,10,10,2,11,3,29,2,0,0,113,1.207,7.2,0.7,3.6,9.5,2.64,,player.fcgi?id=connol000cad
Max Debiec,22,2025,Michigan,Big Ten,0,1,0,2.57,19,0,,0,0,3,28,17,9,8,3,21,0,20,2,0,5,120,1.357,5.5,1,6.8,6.4,0.95,,player.fcgi?id=debiec000max
Gavin DeVooght,20,2025,Michigan,Big Ten,2,2,0.5,5.17,5,4,,0,0,0,15.2,13,11,9,0,8,0,14,7,0,2,72,1.34,7.5,0,4.6,8,1.75,,player.fcgi?id=devoog000gav
Josh Kasner,19,2025,Michigan,Big Ten,2,0,1,11.32,9,0,,0,0,0,10.1,10,17,13,2,8,0,2,3,0,2,54,1.742,8.7,1.7,7,1.7,0.25,,player.fcgi?id=kasner000jos
Ricky Kidd,21,2025,Michigan,Big Ten,0,0,,3.09,11,1,,0,0,0,11.2,7,4,4,3,8,0,6,0,0,1,49,1.286,5.4,2.3,6.2,4.6,0.75,,player.fcgi?id=kidd--000ric
David Lally,21,2025,Michigan,Big Ten,4,5,0.444,4.95,15,13,,2,1,0,76.1,68,46,42,16,34,0,54,8,1,4,328,1.336,8,1.9,4,6.4,1.59,,player.fcgi?id=lally-001dav
Brandon Mann,21,2025,Michigan,Big Ten,0,0,,10.61,10,0,,0,0,0,9.1,10,13,11,0,9,0,7,5,0,0,52,2.036,9.6,0,8.7,6.8,0.78,,player.fcgi?id=mann--004bra
Brandon Newland,19,2025,Michigan,Big Ten,0,0,,0,8,0,,0,0,0,6.2,5,2,0,0,4,0,7,1,0,0,30,1.35,6.8,0,5.4,9.5,1.75,,player.fcgi?id=newlan000bra
Wyatt Novara*,20,2025,Michigan,Big Ten,0,0,,21.21,6,1,,0,0,0,4.2,9,12,11,1,8,0,3,1,0,2,31,3.643,17.4,1.9,15.4,5.8,0.38,,player.fcgi?id=novara000wya
Keegan O'Hearn*,20,2025,Michigan,Big Ten,0,0,,13.5,3,0,,0,0,0,2.2,3,4,4,0,8,0,4,2,1,1,21,4.125,10.1,0,27,13.5,0.5,,player.fcgi?id=ohearn000kee
Michael Quedens*,20,2025,Michigan,Big Ten,0,0,,13.5,4,1,,0,0,0,4,4,6,6,1,7,0,1,3,0,0,25,2.75,9,2.3,15.8,2.3,0.14,,player.fcgi?id=queden000mic
Will Rogers,22,2025,Michigan,Big Ten,5,3,0.625,4.32,23,1,,0,0,8,58.1,54,30,28,8,23,2,44,7,1,4,260,1.32,8.3,1.2,3.5,6.8,1.91,,player.fcgi?id=rogers009wil
Dylan Vigue,21,2025,Michigan,Big Ten,1,4,0.2,4.25,16,8,,0,0,1,59.1,47,33,28,1,42,0,51,11,0,3,269,1.5,7.1,0.2,6.4,7.7,1.21,,player.fcgi?id=vigue-000dyl
Kurt Barr,22,2026,Michigan,Big Ten,5,6,0.455,4.52,16,15,,1,0,0,79.2,68,41,40,10,45,2,105,6,0,8,353,1.418,7.7,1.1,5.1,11.9,2.33,,player.fcgi?id=barr--000kur
Preston Barr,20,2026,Michigan,Big Ten,1,1,0.5,6.3,9,1,,0,0,0,10,11,8,7,1,3,0,8,1,0,0,45,1.4,9.9,0.9,2.7,7.2,2.67,,player.fcgi?id=barr--000pre
Grant Bradley,20,2026,Michigan,Big Ten,2,0,1,4.46,13,4,,0,0,1,36.1,36,22,18,4,8,0,18,7,0,1,161,1.211,8.9,1,2,4.5,2.25,,player.fcgi?id=bradle001gra
Shane Brinham*,18,2026,Michigan,Big Ten,6,4,0.6,3.88,18,10,,2,2,1,65,60,30,28,3,35,1,61,4,0,4,289,1.462,8.3,0.4,4.8,8.4,1.74,,player.fcgi?id=brinha000sha
Justin Brown,20,2026,Michigan,Big Ten,0,0,,10.29,8,0,,0,0,0,7,8,8,8,1,6,0,8,4,0,1,39,2,10.3,1.3,7.7,10.3,1.33,,player.fcgi?id=brown-017jus
Tate Carey,20,2026,Michigan,Big Ten,1,1,0.5,3.06,4,4,,0,0,0,17.2,21,6,6,0,6,0,17,3,0,0,76,1.528,10.7,0,3.1,8.7,2.83,,player.fcgi?id=carey-000tat
Max Debiec,23,2026,Michigan,Big Ten,0,2,0,8.1,20,1,,0,0,1,20,25,18,18,4,15,0,18,3,0,2,98,2,11.3,1.8,6.8,8.1,1.2,,player.fcgi?id=debiec000max
Gavin DeVooght,21,2026,Michigan,Big Ten,2,3,0.4,4.95,25,0,,0,0,9,40,40,23,22,3,23,3,36,10,0,3,191,1.575,9,0.7,5.2,8.1,1.57,,player.fcgi?id=devoog000gav
Tyler Finkbeiner,19,2026,Michigan,Big Ten,1,1,0.5,8.79,12,0,,0,0,0,14.1,13,14,14,5,13,0,15,1,1,3,70,1.814,8.2,3.1,8.2,9.4,1.15,,player.fcgi?id=finkbe000tyl
David Lally,22,2026,Michigan,Big Ten,2,4,0.333,4.15,16,9,,1,0,1,69.1,60,37,32,10,30,1,65,12,1,3,305,1.298,7.8,1.3,3.9,8.4,2.17,,player.fcgi?id=lally-001dav
Brandon Mann,22,2026,Michigan,Big Ten,1,0,1,8.64,12,0,,0,0,0,8.1,14,8,8,2,4,0,3,3,1,1,44,2.16,15.1,2.2,4.3,3.2,0.75,,player.fcgi?id=mann--004bra
Cade Montgomery,23,2026,Michigan,Big Ten,4,1,0.8,4.61,16,7,,1,1,6,52.2,46,28,27,4,18,0,45,5,1,2,222,1.215,7.9,0.7,3.1,7.7,2.5,,player.fcgi?id=montgo000cad
Slade Moore*,18,2026,Michigan,Big Ten,3,0,1,5,17,0,,0,0,0,18,22,10,10,2,9,1,19,4,0,1,87,1.722,11,1,4.5,9.5,2.11,,player.fcgi?id=moore-000sla
Wyatt Novara*,21,2026,Michigan,Big Ten,1,0,1,6.75,10,0,,0,0,0,8,10,6,6,1,3,0,9,2,0,2,38,1.625,11.3,1.1,3.4,10.1,3,,player.fcgi?id=novara000wya
