Name,Age,Season,Team,Conference,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,Name-additional
Davis Duren*,22,2011,Oklahoma State,Big 12,58,260,230,39,67,10,0,3,25,6,3,20,25,0.291,0.355,0.374,0.729,86,,5,1,4,,,player.fcgi?id=duren-001dav
Mark Ginther,21,2011,Oklahoma State,Big 12,60,255,236,40,69,17,3,10,33,0,0,16,34,0.292,0.337,0.517,0.854,122,,0,3,0,,,player.fcgi?id=ginthe001mar
Andrew Heck,22,2011,Oklahoma State,Big 12,24,30,28,6,6,1,0,0,4,2,0,1,3,0.214,0.233,0.25,0.483,7,,0,0,1,,,player.fcgi?id=heck--000and
Zach Johnson,23,2011,Oklahoma State,Big 12,59,267,225,51,80,21,1,13,63,0,0,26,22,0.356,0.424,0.631,1.055,142,,6,3,7,,,player.fcgi?id=johnso002zac
Randy McCurry,21,2011,Oklahoma State,Big 12,28,39,39,5,7,0,0,0,5,0,0,0,5,0.18,0.18,0.18,0.359,7,,0,0,0,,,player.fcgi?id=mccurr000ran
Dane Phillips*,20,2011,Oklahoma State,Big 12,60,270,245,44,83,16,8,4,32,2,0,20,52,0.339,0.391,0.518,0.909,127,,1,4,0,,,player.fcgi?id=philli006dan
Nico Rosthenhausler*,22,2011,Oklahoma State,Big 12,25,69,66,10,16,3,0,0,7,3,1,1,14,0.242,0.261,0.288,0.549,19,,1,0,1,,,player.fcgi?id=rosthe001nic
Graham Saiko?,--,2011,Oklahoma State,Big 12,5,7,7,0,1,1,0,0,0,0,0,0,3,0.143,0.143,0.286,0.429,2,,0,0,0,,,player.fcgi?id=saiko-000gra
Saulyer Saxon?,--,2011,Oklahoma State,Big 12,14,19,17,0,3,0,0,0,1,0,1,1,4,0.177,0.222,0.177,0.399,3,,0,1,0,,,player.fcgi?id=saxon-000sau
Devin Shines,22,2011,Oklahoma State,Big 12,55,236,200,39,54,13,1,4,27,6,2,27,47,0.27,0.369,0.405,0.774,81,,5,3,1,,,player.fcgi?id=shines001dev
Luis Uribe,22,2011,Oklahoma State,Big 12,43,156,142,20,44,10,3,4,29,0,1,8,17,0.31,0.359,0.507,0.866,72,,4,0,2,,,player.fcgi?id=uribe-000lui
Gabe Weidenaar?,--,2011,Oklahoma State,Big 12,57,236,214,26,60,12,3,2,22,5,1,14,51,0.28,0.323,0.393,0.716,84,,1,4,3,,,player.fcgi?id=weiden000gab
Heath Wilda?,--,2011,Oklahoma State,Big 12,3,3,3,1,1,1,0,0,0,0,0,0,0,0.333,0.333,0.667,1,2,,0,0,0,,,player.fcgi?id=wilda-000hea
Jared Womack?,--,2011,Oklahoma State,Big 12,59,259,234,34,66,17,2,8,46,0,0,14,46,0.282,0.324,0.474,0.799,111,,2,6,3,,,player.fcgi?id=womack000jar
John Alexander?,--,2012,Oklahoma State,Big 12,3,4,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,,0,0,0,0,,player.fcgi?id=alexan006joh
Hunter Bailey,23,2012,Oklahoma State,Big 12,57,246,204,25,56,7,0,1,27,4,2,32,30,0.275,0.38,0.324,0.704,66,,4,4,2,0,,player.fcgi?id=bailey000hun
Brandon Bass?,--,2012,Oklahoma State,Big 12,6,15,13,1,2,1,0,0,1,1,0,1,5,0.154,0.214,0.231,0.445,3,,0,1,0,0,,player.fcgi?id=bass--000bra
Aaron Cornell?,--,2012,Oklahoma State,Big 12,21,38,34,7,3,0,0,0,2,1,0,1,9,0.088,0.132,0.088,0.22,3,,1,0,2,0,,player.fcgi?id=cornel000aar
Zach Fish,19,2012,Oklahoma State,Big 12,42,157,141,20,35,9,1,4,21,0,1,11,52,0.248,0.306,0.411,0.717,58,,2,0,3,0,,player.fcgi?id=fish--000zac
Mark Ginther,22,2012,Oklahoma State,Big 12,57,248,225,20,61,10,2,5,30,0,2,13,32,0.271,0.321,0.4,0.721,90,,4,5,1,0,,player.fcgi?id=ginthe001mar
Gage Green*,19,2012,Oklahoma State,Big 12,31,70,59,22,14,1,1,1,6,5,0,9,11,0.237,0.357,0.339,0.696,20,,2,0,0,0,,player.fcgi?id=green-000gag
Jarrett Higgins,21,2012,Oklahoma State,Big 12,35,164,139,20,35,3,1,0,15,17,5,15,33,0.252,0.34,0.288,0.627,40,,4,5,1,1,,player.fcgi?id=higgin001jar
Wes Jones?,--,2012,Oklahoma State,Big 12,53,200,169,19,43,11,0,0,19,0,1,22,45,0.254,0.354,0.32,0.673,54,,4,5,0,0,,player.fcgi?id=jones-004wes
Randy McCurry,22,2012,Oklahoma State,Big 12,28,79,71,13,19,4,0,1,8,0,0,5,13,0.268,0.308,0.366,0.674,26,,0,1,2,1,,player.fcgi?id=mccurr000ran
Jordan Mings?,--,2012,Oklahoma State,Big 12,16,17,15,0,1,0,0,0,2,0,0,0,4,0.067,0.059,0.067,0.126,1,,0,0,2,0,,player.fcgi?id=mings-000jor
Robbie Rea,21,2012,Oklahoma State,Big 12,57,256,222,33,72,18,0,5,38,1,2,15,25,0.324,0.39,0.473,0.863,105,,11,5,3,0,,player.fcgi?id=rea---000rob
Victor Romero?,--,2012,Oklahoma State,Big 12,24,68,58,6,13,2,0,1,3,0,0,3,10,0.224,0.328,0.31,0.639,18,,6,1,0,0,,player.fcgi?id=romero000vic
Saulyer Saxon?,--,2012,Oklahoma State,Big 12,29,87,77,13,23,3,1,0,10,4,0,5,15,0.299,0.349,0.364,0.713,28,,1,4,0,1,,player.fcgi?id=saxon-000sau
Gabe Weidenaar?,--,2012,Oklahoma State,Big 12,32,136,118,22,37,4,0,4,17,3,0,10,19,0.314,0.368,0.449,0.818,53,,2,3,3,0,,player.fcgi?id=weiden000gab
Trey Whaley?,--,2012,Oklahoma State,Big 12,47,184,167,28,50,12,1,1,19,2,3,13,23,0.299,0.364,0.401,0.765,67,,4,0,0,0,,player.fcgi?id=whaley000tre
Jared Womack?,--,2012,Oklahoma State,Big 12,57,256,221,30,53,8,3,2,32,0,0,28,50,0.24,0.32,0.33,0.651,73,,0,3,4,0,,player.fcgi?id=womack000jar
Jake Brown*,21,2011,Kansas State,Big 12,60,233,192,39,50,6,1,1,20,18,2,24,38,0.26,0.362,0.318,0.679,61,,7,9,1,,,player.fcgi?id=brown-000jak
Shane Conlon*,19,2011,Kansas State,Big 12,42,65,56,5,9,1,0,0,1,1,0,6,6,0.161,0.242,0.179,0.421,10,,0,3,0,,,player.fcgi?id=conlon000sha
Jake Doller?,--,2011,Kansas State,Big 12,17,0,0,1,0,0,0,0,0,0,0,0,0,,,,,0,,0,0,0,,,player.fcgi?id=doller000jak
Gerardo Esquivel,20,2011,Kansas State,Big 12,19,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,,,player.fcgi?id=esquiv001ger
Matt Giller?,--,2011,Kansas State,Big 12,26,43,31,4,5,0,0,0,2,2,1,5,9,0.161,0.333,0.161,0.495,5,,3,4,0,,,player.fcgi?id=giller000mat
Chase Graskewicz?,--,2011,Kansas State,Big 12,33,113,95,11,23,5,0,0,13,1,1,12,12,0.242,0.324,0.295,0.619,28,,1,2,3,,,player.fcgi?id=graske000cha
Wade Hinkle*,21,2011,Kansas State,Big 12,43,167,146,20,45,10,2,2,27,3,3,11,30,0.308,0.378,0.445,0.823,65,,6,3,1,,,player.fcgi?id=hinkle000wad
Michael Kindel*,21,2011,Kansas State,Big 12,61,240,210,40,51,16,2,8,42,14,2,22,52,0.243,0.318,0.452,0.77,95,,3,1,4,,,player.fcgi?id=kindel001mik
Jared King#,19,2011,Kansas State,Big 12,50,204,176,34,54,12,2,8,40,13,3,15,32,0.307,0.366,0.534,0.9,94,,3,7,3,,,player.fcgi?id=king--000jar
Jason King#,22,2011,Kansas State,Big 12,61,269,230,46,75,19,6,10,59,16,2,18,25,0.326,0.377,0.591,0.968,136,,8,1,12,,,player.fcgi?id=king--004jas
Ross Kivett,19,2011,Kansas State,Big 12,48,182,156,29,49,4,1,0,19,8,5,11,21,0.314,0.376,0.353,0.728,55,,5,9,1,,,player.fcgi?id=kivett000ros
Dan Klein,20,2011,Kansas State,Big 12,38,133,116,21,35,5,0,2,9,0,1,5,18,0.302,0.347,0.397,0.743,46,,4,6,2,,,player.fcgi?id=klein-002dan
Nick Martini*,21,2011,Kansas State,Big 12,61,278,221,48,72,15,4,1,44,24,4,37,27,0.326,0.442,0.443,0.885,98,,12,4,4,,,player.fcgi?id=martin007nic
Mitch Meyer*,19,2011,Kansas State,Big 12,17,34,31,4,10,3,0,1,6,0,0,1,4,0.323,0.382,0.516,0.899,16,,2,0,0,,,player.fcgi?id=meyer-000mit
Jared Moore?,--,2011,Kansas State,Big 12,17,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,,,player.fcgi?id=moore-000jar
Ryan Moore?,--,2011,Kansas State,Big 12,42,38,28,8,6,1,0,0,2,3,1,3,5,0.214,0.333,0.25,0.583,7,,2,5,0,,,player.fcgi?id=moore-009rya
Adam Sonabend,19,2011,Kansas State,Big 12,6,7,6,1,1,0,0,0,0,0,0,0,2,0.167,0.286,0.167,0.452,1,,1,0,0,,,player.fcgi?id=sonabe000ada
Kent Urban?,--,2011,Kansas State,Big 12,36,153,121,16,30,8,1,2,23,5,1,21,25,0.248,0.372,0.38,0.752,46,,4,5,2,,,player.fcgi?id=urban-000ken
Luke White?,--,2011,Kansas State,Big 12,9,11,10,0,1,0,0,0,0,1,0,1,4,0.1,0.182,0.1,0.282,1,,0,0,0,,,player.fcgi?id=white-003luk
Tanner Witt,20,2011,Kansas State,Big 12,58,240,199,31,48,4,1,0,18,14,2,27,31,0.241,0.353,0.271,0.625,54,,8,5,1,,,player.fcgi?id=witt--000tan
Jake Brown*,22,2012,Kansas State,Big 12,56,235,202,31,54,7,0,1,34,16,8,14,33,0.267,0.335,0.317,0.652,64,,8,8,3,0,,player.fcgi?id=brown-000jak
Jon Davis#,21,2012,Kansas State,Big 12,43,165,133,17,42,6,0,1,15,9,2,13,35,0.316,0.422,0.384,0.806,51,,13,4,2,0,,player.fcgi?id=davis-005jon
Blair DeBord,21,2012,Kansas State,Big 12,50,193,167,18,43,8,0,2,28,0,0,16,23,0.258,0.335,0.341,0.676,57,,5,2,3,0,,player.fcgi?id=debord000bla
Austin Fisher*,19,2012,Kansas State,Big 12,33,55,44,2,13,1,0,0,2,1,0,4,8,0.296,0.407,0.318,0.726,14,,5,1,1,0,,player.fcgi?id=fisher000aus
Matt Giller?,--,2012,Kansas State,Big 12,50,159,134,19,33,2,0,1,11,1,1,12,22,0.246,0.333,0.284,0.617,38,,6,6,1,0,,player.fcgi?id=giller000mat
Wade Hinkle*,22,2012,Kansas State,Big 12,55,250,190,44,63,8,0,10,49,3,1,48,38,0.332,0.482,0.532,1.014,101,,9,1,2,1,,player.fcgi?id=hinkle000wad
Brett Kauten*,--,2012,Kansas State,Big 12,11,28,22,3,7,3,1,0,6,0,0,4,5,0.318,0.429,0.546,0.974,12,,1,0,1,0,,player.fcgi?id=kauten000bre
Michael Kindel*,22,2012,Kansas State,Big 12,47,164,138,17,31,3,2,2,26,8,2,13,28,0.225,0.321,0.319,0.64,44,,8,2,3,1,,player.fcgi?id=kindel001mik
Jared King#,20,2012,Kansas State,Big 12,56,258,220,49,82,15,4,7,47,16,4,31,29,0.373,0.449,0.573,1.022,126,,2,2,3,4,,player.fcgi?id=king--000jar
Ross Kivett,20,2012,Kansas State,Big 12,58,276,223,46,64,10,5,0,28,25,4,34,26,0.287,0.399,0.377,0.775,84,,8,10,1,0,,player.fcgi?id=kivett000ros
Dan Klein,21,2012,Kansas State,Big 12,44,148,124,18,31,2,0,4,25,0,1,16,23,0.25,0.34,0.363,0.703,45,,2,4,2,0,,player.fcgi?id=klein-002dan
Dusty Maas?,--,2012,Kansas State,Big 12,25,12,10,6,1,1,0,0,0,3,3,0,5,0.1,0.1,0.2,0.3,2,,0,2,0,0,,player.fcgi?id=maas--000dus
R.J. Santigate*,21,2012,Kansas State,Big 12,50,139,113,15,23,6,0,1,17,2,1,16,21,0.204,0.301,0.283,0.584,32,,1,6,3,0,,player.fcgi?id=santig001ric
Kyle Speer?,--,2012,Kansas State,Big 12,33,63,54,6,9,3,0,0,2,0,0,7,12,0.167,0.274,0.222,0.496,12,,1,1,0,0,,player.fcgi?id=speer-000kyl
Jordan Stewart,20,2012,Kansas State,Big 12,11,11,9,1,1,0,0,0,0,0,0,1,6,0.111,0.273,0.111,0.384,1,,1,0,0,0,,player.fcgi?id=stewar004jor
Tanner Witt,21,2012,Kansas State,Big 12,54,235,187,48,58,9,3,0,21,20,2,40,24,0.31,0.444,0.39,0.834,73,,5,3,0,0,,player.fcgi?id=witt--000tan
Alex Bee*,19,2013,Kansas State,Big 12,12,20,19,0,2,0,0,0,1,0,0,1,7,0.105,0.15,0.105,0.255,2,,0,0,0,0,,player.fcgi?id=bee---000ale
Shane Conlon*,21,2013,Kansas State,Big 12,63,302,249,56,85,13,3,7,28,17,4,25,30,0.341,0.43,0.502,0.932,125,,16,9,3,1,,player.fcgi?id=conlon000sha
Clayton Dalrymple?,--,2013,Kansas State,Big 12,34,35,35,6,12,2,0,0,6,2,1,0,5,0.343,0.343,0.4,0.743,14,,0,0,0,0,,player.fcgi?id=dalrym002cla
Jon Davis#,22,2013,Kansas State,Big 12,63,270,212,49,64,14,4,5,42,10,7,30,50,0.302,0.428,0.476,0.904,101,,21,1,6,3,,player.fcgi?id=davis-005jon
Blair DeBord,22,2013,Kansas State,Big 12,60,242,199,33,65,11,1,0,37,6,2,26,26,0.327,0.418,0.392,0.81,78,,9,3,5,1,,player.fcgi?id=debord000bla
Austin Fisher*,20,2013,Kansas State,Big 12,60,249,208,43,75,20,3,2,38,3,7,21,36,0.361,0.443,0.514,0.957,107,,12,5,3,0,,player.fcgi?id=fisher000aus
Joe Goodwin?,--,2013,Kansas State,Big 12,18,48,45,7,12,3,1,0,4,0,1,2,11,0.267,0.313,0.378,0.69,17,,1,0,0,0,,player.fcgi?id=goodwi002joe
Jared King#,21,2013,Kansas State,Big 12,59,270,218,52,73,16,2,7,53,14,5,34,22,0.335,0.439,0.523,0.962,114,,11,1,6,4,,player.fcgi?id=king--000jar
Ross Kivett,21,2013,Kansas State,Big 12,64,306,261,57,94,15,4,3,39,26,10,29,28,0.36,0.44,0.483,0.923,126,,10,4,2,1,,player.fcgi?id=kivett000ros
Damion Lovato?,--,2013,Kansas State,Big 12,17,47,42,3,11,2,0,0,7,0,1,4,12,0.262,0.319,0.31,0.629,13,,0,0,1,0,,player.fcgi?id=lovato000dam
Mitch Meyer*,21,2013,Kansas State,Big 12,52,147,128,16,36,5,5,4,34,2,3,3,49,0.281,0.322,0.492,0.814,63,,7,4,5,1,,player.fcgi?id=meyer-000mit
Lance Miles,--,2013,Kansas State,Big 12,31,67,58,5,14,0,0,0,9,1,0,5,12,0.241,0.323,0.241,0.565,14,,2,2,0,0,,player.fcgi?id=miles-000lan
R.J. Santigate*,22,2013,Kansas State,Big 12,60,259,222,32,72,4,2,0,29,11,5,29,33,0.324,0.409,0.36,0.77,80,,3,5,0,1,,player.fcgi?id=santig001ric
Kyle Speer?,--,2013,Kansas State,Big 12,24,48,35,4,5,2,0,0,4,0,0,6,7,0.143,0.273,0.2,0.473,7,,1,4,2,0,,player.fcgi?id=speer-000kyl
Tanner Witt,22,2013,Kansas State,Big 12,63,302,261,49,88,8,3,1,36,7,7,28,32,0.337,0.398,0.402,0.8,105,,3,3,7,0,,player.fcgi?id=witt--000tan
Jake Wodtke?,--,2013,Kansas State,Big 12,10,8,7,0,0,0,0,0,0,0,0,1,3,0,0.125,0,0.125,0,,0,0,0,0,,player.fcgi?id=wodtke000jak
Taylor Anderson?,--,2014,Kansas State,Big 12,26,50,33,10,7,1,0,0,5,1,0,7,13,0.212,0.449,0.242,0.691,8,,8,1,1,0,,player.fcgi?id=anders002tay
Alex Bee*,20,2014,Kansas State,Big 12,16,55,40,7,10,2,0,0,10,3,1,11,8,0.25,0.455,0.3,0.755,12,,4,0,0,0,,player.fcgi?id=bee---000ale
Max Brown,21,2014,Kansas State,Big 12,43,117,95,18,31,5,2,1,14,9,0,14,28,0.326,0.425,0.453,0.877,43,,3,4,1,0,,player.fcgi?id=brown-000max
Shane Conlon*,22,2014,Kansas State,Big 12,50,225,189,38,56,8,2,1,29,8,4,14,21,0.296,0.367,0.376,0.742,71,,11,4,7,2,,player.fcgi?id=conlon000sha
Clayton Dalrymple?,--,2014,Kansas State,Big 12,46,139,108,21,26,4,0,0,13,10,1,21,19,0.241,0.39,0.278,0.668,30,,6,3,1,0,,player.fcgi?id=dalrym002cla
Blair DeBord,23,2014,Kansas State,Big 12,45,174,151,18,36,5,0,1,18,2,1,11,29,0.238,0.326,0.291,0.617,44,,9,2,1,0,,player.fcgi?id=debord000bla
Brooks DeBord?,--,2014,Kansas State,Big 12,5,6,5,2,1,1,0,0,3,0,0,1,1,0.2,0.333,0.4,0.733,2,,0,0,0,0,,player.fcgi?id=debord000bro
Tanner DeVinney?,--,2014,Kansas State,Big 12,46,168,140,17,36,6,1,3,31,2,0,19,35,0.257,0.369,0.379,0.748,53,,7,0,2,0,,player.fcgi?id=devinn000tan
Austin Fisher*,21,2014,Kansas State,Big 12,55,249,207,36,62,7,1,2,34,6,2,25,30,0.3,0.394,0.372,0.766,77,,11,0,6,1,,player.fcgi?id=fisher000aus
Ross Kivett,22,2014,Kansas State,Big 12,55,259,210,49,70,13,1,4,33,21,1,35,25,0.333,0.443,0.462,0.905,97,,8,4,2,2,,player.fcgi?id=kivett000ros
Mitch Meyer*,22,2014,Kansas State,Big 12,51,171,148,19,39,8,1,3,26,3,1,18,39,0.264,0.351,0.392,0.743,58,,3,0,2,1,,player.fcgi?id=meyer-000mit
Lance Miles,--,2014,Kansas State,Big 12,31,85,73,7,18,3,0,0,13,2,2,4,11,0.247,0.291,0.288,0.579,21,,1,6,1,0,,player.fcgi?id=miles-000lan
R.J. Santigate*,23,2014,Kansas State,Big 12,53,230,197,34,66,6,1,0,27,15,2,26,31,0.335,0.415,0.376,0.79,74,,3,1,3,0,,player.fcgi?id=santig001ric
Kyle Speer?,--,2014,Kansas State,Big 12,29,49,38,6,7,1,1,0,4,0,0,9,11,0.184,0.333,0.263,0.597,10,,0,1,1,0,,player.fcgi?id=speer-000kyl
Tyler Stover,18,2014,Kansas State,Big 12,33,93,78,12,23,5,1,0,12,1,0,10,12,0.295,0.391,0.385,0.776,30,,3,1,1,1,,player.fcgi?id=stover000tyl
Carter Yagi*,21,2014,Kansas State,Big 12,43,138,116,24,30,7,0,0,16,6,2,11,4,0.259,0.321,0.319,0.64,37,,2,4,5,0,,player.fcgi?id=yagi--000car
Taylor Anderson?,--,2015,Kansas State,Big 12,35,85,66,5,10,0,1,0,7,3,0,11,26,0.152,0.321,0.182,0.503,12,,6,1,1,0,,player.fcgi?id=anders002tay
Alex Bee*,21,2015,Kansas State,Big 12,33,108,87,13,20,3,1,1,12,1,2,18,15,0.23,0.361,0.322,0.683,28,,1,0,2,1,,player.fcgi?id=bee---000ale
Max Brown,22,2015,Kansas State,Big 12,57,234,205,19,58,7,6,0,35,7,4,18,47,0.283,0.348,0.376,0.723,77,,4,4,3,1,,player.fcgi?id=brown-000max
Keith Browning?,--,2015,Kansas State,Big 12,33,44,37,4,6,1,0,0,7,2,0,3,12,0.162,0.209,0.189,0.399,7,,0,1,3,0,,player.fcgi?id=browni000kei
Sam Chadick?,--,2015,Kansas State,Big 12,32,66,57,11,14,0,1,0,8,4,2,4,10,0.246,0.297,0.281,0.578,16,,1,2,2,0,,player.fcgi?id=chadic000sam
Shane Conlon*,23,2015,Kansas State,Big 12,52,230,196,36,57,13,2,2,26,10,4,24,18,0.291,0.384,0.408,0.793,80,,7,1,2,2,,player.fcgi?id=conlon000sha
Clayton Dalrymple?,--,2015,Kansas State,Big 12,56,213,174,30,47,4,0,0,23,13,6,15,28,0.27,0.37,0.293,0.663,51,,13,10,1,1,,player.fcgi?id=dalrym002cla
Ethan Klosterboer?,--,2015,Kansas State,Big 12,22,24,19,2,3,0,0,0,3,0,1,4,5,0.158,0.333,0.158,0.491,3,,1,0,0,0,,player.fcgi?id=kloste000eth
Danny Krause,21,2015,Kansas State,Big 12,44,170,144,26,34,5,0,0,12,10,1,22,26,0.236,0.343,0.271,0.614,39,,2,1,1,1,,player.fcgi?id=krause000dan
Tyler Moore,21,2015,Kansas State,Big 12,49,198,172,25,52,12,2,4,31,2,1,15,33,0.302,0.371,0.465,0.836,80,,5,4,2,0,,player.fcgi?id=moore-007tyl
Steve Serratore*,22,2015,Kansas State,Big 12,44,179,151,19,40,10,1,1,26,5,3,18,28,0.265,0.367,0.364,0.731,55,,7,2,1,0,,player.fcgi?id=serrat000ste
Dominic Thornton?,--,2015,Kansas State,Big 12,21,41,35,4,6,2,0,0,4,0,0,3,12,0.171,0.293,0.229,0.521,8,,3,0,0,0,,player.fcgi?id=thornt000dom
Jake Wodtke?,--,2015,Kansas State,Big 12,50,163,136,24,33,0,0,0,11,3,2,14,22,0.243,0.327,0.243,0.57,33,,4,7,2,0,,player.fcgi?id=wodtke000jak
Tyler Wolfe,21,2015,Kansas State,Big 12,57,242,195,35,56,9,3,0,30,3,1,34,25,0.287,0.397,0.364,0.762,71,,3,8,2,0,,player.fcgi?id=wolfe-000tyl
Carter Yagi*,22,2015,Kansas State,Big 12,57,239,195,44,48,3,4,0,25,7,4,26,22,0.246,0.348,0.303,0.65,59,,6,9,3,0,,player.fcgi?id=yagi--000car
Cade Bunnell*,19,2016,Kansas State,Big 12,43,84,75,8,17,2,0,0,4,1,0,8,25,0.227,0.31,0.253,0.563,19,,1,0,0,0,,player.fcgi?id=bunnel000cad
Sam Chadick?,--,2016,Kansas State,Big 12,41,25,21,6,3,0,0,0,1,3,2,4,9,0.143,0.28,0.143,0.423,3,,0,0,0,0,,player.fcgi?id=chadic000sam
Quintin Crandall,22,2016,Kansas State,Big 12,52,165,134,21,37,6,3,2,22,5,2,17,32,0.276,0.384,0.41,0.794,55,,7,6,1,1,,player.fcgi?id=cranda000qui
Clayton Dalrymple?,--,2016,Kansas State,Big 12,57,269,228,51,74,13,3,1,27,16,10,29,31,0.325,0.414,0.421,0.835,96,,8,1,3,0,,player.fcgi?id=dalrym002cla
Josh Ethier?,--,2016,Kansas State,Big 12,45,140,115,19,22,3,3,0,11,6,0,18,28,0.191,0.309,0.27,0.578,31,,2,4,1,0,,player.fcgi?id=ethier000jos
Danny Krause,22,2016,Kansas State,Big 12,27,65,51,6,10,5,0,1,5,0,1,10,16,0.196,0.344,0.353,0.697,18,,2,1,1,0,,player.fcgi?id=krause000dan
Tyler Moore,22,2016,Kansas State,Big 12,55,227,196,32,63,12,0,4,41,2,1,16,29,0.321,0.39,0.444,0.834,87,,8,4,3,0,,player.fcgi?id=moore-007tyl
Matt Nerz,20,2016,Kansas State,Big 12,8,9,9,1,2,0,0,0,1,0,0,0,0,0.222,0.222,0.222,0.444,2,,0,0,0,0,,player.fcgi?id=nerz--000mat
Josh Rolette*,20,2016,Kansas State,Big 12,56,241,214,37,62,13,0,6,34,1,1,24,43,0.29,0.365,0.435,0.8,93,,2,0,1,2,,player.fcgi?id=rolett000jos
Jake Scudder*,21,2016,Kansas State,Big 12,57,247,219,39,73,15,1,7,45,6,4,17,32,0.333,0.392,0.507,0.899,111,,6,2,3,1,,player.fcgi?id=scudde000jak
Steve Serratore*,23,2016,Kansas State,Big 12,30,119,100,18,31,8,1,3,22,4,0,13,20,0.31,0.412,0.5,0.912,50,,5,0,1,0,,player.fcgi?id=serrat000ste
Michael Smith?,--,2016,Kansas State,Big 12,34,100,80,11,21,4,2,1,11,6,0,13,19,0.263,0.392,0.4,0.792,32,,4,3,0,0,,player.fcgi?id=smith-029mic
Jake Wodtke?,--,2016,Kansas State,Big 12,46,215,176,39,53,5,3,1,29,7,5,21,26,0.301,0.381,0.381,0.762,67,,3,13,2,0,,player.fcgi?id=wodtke000jak
Tyler Wolfe,22,2016,Kansas State,Big 12,57,252,215,32,61,11,0,3,37,2,3,22,38,0.284,0.366,0.377,0.743,81,,7,6,2,0,,player.fcgi?id=wolfe-000tyl
Cory Wright*,--,2016,Kansas State,Big 12,23,20,13,4,2,0,0,0,2,0,0,3,3,0.154,0.35,0.154,0.504,2,,2,0,2,0,,player.fcgi?id=wright002cor
Brooks Zimmerman,19,2016,Kansas State,Big 12,37,101,88,11,19,4,1,1,8,3,0,7,31,0.216,0.3,0.318,0.618,28,,4,1,1,0,,player.fcgi?id=zimmer000bro
Kyle Barfield?,--,2017,Kansas State,Big 12,39,93,86,22,25,6,0,3,8,2,0,5,22,0.291,0.337,0.465,0.802,40,,1,1,0,0,,player.fcgi?id=barfie000kyl
Jake Biller,21,2017,Kansas State,Big 12,13,21,18,4,4,0,0,0,1,0,0,3,4,0.222,0.333,0.222,0.556,4,,0,0,0,0,,player.fcgi?id=biller000jak
Will Brennan*,19,2017,Kansas State,Big 12,50,226,183,37,64,7,0,0,27,8,3,34,12,0.35,0.453,0.388,0.841,71,,3,3,3,1,,player.fcgi?id=brenna008wil
Quintin Crandall,23,2017,Kansas State,Big 12,54,243,207,39,57,12,2,8,32,8,2,25,31,0.275,0.371,0.469,0.839,97,,7,3,1,0,,player.fcgi?id=cranda000qui
Tyler Eckberg,19,2017,Kansas State,Big 12,31,20,20,2,3,1,0,0,0,0,0,0,5,0.15,0.15,0.2,0.35,4,,0,0,0,0,,player.fcgi?id=eckber000tyl
Josh Ethier?,--,2017,Kansas State,Big 12,54,196,148,29,38,7,3,4,27,2,0,33,27,0.257,0.4,0.426,0.826,63,,3,11,1,0,,player.fcgi?id=ethier000jos
Hanz Harker*,22,2017,Kansas State,Big 12,50,151,121,25,30,6,1,4,17,4,2,23,29,0.248,0.365,0.413,0.778,50,,1,3,3,0,,player.fcgi?id=harker000han
Caleb Littlejim,19,2017,Kansas State,Big 12,11,0,0,1,0,0,0,0,0,0,0,0,0,,,,,0,,0,0,0,0,,player.fcgi?id=little000cal
Trent McMaster*,21,2017,Kansas State,Big 12,28,43,42,4,10,1,0,0,4,0,0,1,14,0.238,0.256,0.262,0.518,11,,0,0,0,0,,player.fcgi?id=mcmast001tre
Matt Nerz,21,2017,Kansas State,Big 12,5,5,5,0,1,0,0,0,0,0,0,0,1,0.2,0.2,0.2,0.4,1,,0,0,0,0,,player.fcgi?id=nerz--000mat
Tristan Peterson,19,2017,Kansas State,Big 12,12,16,10,4,2,1,0,0,2,0,0,5,4,0.2,0.438,0.3,0.738,3,,0,0,1,0,,player.fcgi?id=peters000tri
Grant Reuben,20,2017,Kansas State,Big 12,26,72,66,8,16,4,0,3,6,0,0,5,19,0.242,0.306,0.439,0.745,29,,1,0,0,0,,player.fcgi?id=reuben000gra
Josh Rolette*,21,2017,Kansas State,Big 12,45,183,146,25,32,10,0,7,26,0,0,33,30,0.219,0.372,0.432,0.803,63,,3,0,1,0,,player.fcgi?id=rolett000jos
Connor Rule,--,2017,Kansas State,Big 12,19,50,45,5,10,1,0,1,8,0,0,3,19,0.222,0.265,0.311,0.576,14,,0,1,1,0,,player.fcgi?id=rule--000con
Jake Scudder*,22,2017,Kansas State,Big 12,55,248,211,32,62,12,0,13,62,5,1,31,37,0.294,0.387,0.536,0.923,113,,3,0,3,2,,player.fcgi?id=scudde000jak
Steve Serratore*,24,2017,Kansas State,Big 12,49,211,178,33,52,9,2,6,42,3,2,26,42,0.292,0.4,0.466,0.866,83,,6,1,0,1,,player.fcgi?id=serrat000ste
